order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating
ORD-103820,2023-04-03,2023-04-06,West,Maharashtra,Mumbai,Distributor,Small Business,Technology,Laptops,Business Laptop,8,1568.66,1226.96,0.05,74.59,16,0,4.8
ORD-103821,2023-01-09,2023-01-13,North,Haryana,Gurugram,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,5,116.12,74.9,0.1,25.6,21,1,4.0
ORD-103822,2024-02-05,2024-02-08,North,Punjab,Ludhiana,Online,Home Office,Furniture,Storage,Office Cabinet,4,670.96,474.27,0.15,32.18,23,1,4.1
ORD-103823,2023-05-11,2023-05-16,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Phones,5G Smartphone,11,120.26,98.57,0.0,103.37,20,0,3.8
ORD-103824,2024-03-10,2024-03-12,West,Gujarat,Ahmedabad,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,6,13.47,9.32,0.15,44.07,24,0,5.0
ORD-103825,2024-10-22,2024-10-25,East,Bihar,Patna,Retail Store,Corporate,Technology,Accessories,Wireless Headset,4,140.44,82.6,0.1,82.04,2,0,4.9
ORD-103826,2023-09-04,2023-09-08,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Binders,Ring Binder,4,218.77,168.55,0.1,91.17,19,0,5.0
ORD-103827,2024-02-06,2024-02-07,East,West Bengal,Kolkata,Online,Corporate,Technology,Laptops,Business Laptop,6,1123.51,509.37,0.1,80.61,32,0,4.3
ORD-103828,2024-05-13,2024-05-19,South,Karnataka,Bengaluru,Online,Small Business,Technology,Laptops,Business Laptop,1,238.68,177.66,0.1,86.42,27,0,4.3
ORD-103829,2023-04-20,2023-04-23,North,Haryana,Gurugram,Online,Consumer,Technology,Accessories,Wireless Headset,6,1241.48,652.08,0.1,72.57,27,0,3.7
ORD-103830,2024-10-17,2024-10-20,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Binders,Ring Binder,9,167.94,130.04,0.2,94.31,13,0,3.4
ORD-103831,2023-05-29,2023-06-06,West,Maharashtra,Mumbai,Distributor,Home Office,Technology,Laptops,Business Laptop,6,1570.49,742.78,0.05,46.91,20,0,3.7
ORD-103832,2024-08-13,2024-08-18,South,Karnataka,Bengaluru,Distributor,Home Office,Office Supplies,Binders,Ring Binder,1,86.53,40.65,0.05,115.83,16,0,3.4
ORD-103833,2024-04-27,2024-05-01,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Tables,Standing Desk,5,534.02,309.64,0.0,102.98,13,0,4.6
ORD-103834,2023-04-14,2023-04-19,North,Delhi,New Delhi,Retail Store,Consumer,Technology,Accessories,Wireless Headset,8,1065.51,694.03,0.05,49.46,33,0,4.5
ORD-103835,2024-06-13,2024-06-16,West,Rajasthan,Jaipur,Retail Store,Home Office,Furniture,Storage,Office Cabinet,3,93.38,64.17,0.0,119.76,18,0,4.0
ORD-103836,2023-05-24,2023-05-28,North,Haryana,Gurugram,Distributor,Consumer,Furniture,Tables,Standing Desk,2,454.28,319.67,0.05,91.05,18,0,4.4
ORD-103837,2024-03-14,2024-03-16,South,Tamil Nadu,Chennai,Online,Corporate,Furniture,Storage,Office Cabinet,6,524.18,280.47,0.05,56.18,34,0,3.0
ORD-103838,2024-12-02,2024-12-06,South,Tamil Nadu,Chennai,Retail Store,Corporate,Technology,Phones,5G Smartphone,1,999.56,786.23,0.1,12.67,15,0,4.8
ORD-103839,2024-11-27,2024-11-30,North,Delhi,New Delhi,Distributor,Corporate,Technology,Laptops,Business Laptop,3,835.19,476.18,0.1,98.51,9,0,4.5
ORD-103840,2024-09-28,2024-10-01,West,Rajasthan,Jaipur,Online,Small Business,Office Supplies,Paper,Printer Paper,6,176.52,103.49,0.0,29.16,27,0,3.8
ORD-103841,2023-12-28,2023-12-29,South,Tamil Nadu,Chennai,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,9,226.97,137.58,0.1,106.7,20,0,4.1
ORD-103842,2024-02-14,2024-02-18,South,Tamil Nadu,Chennai,Online,Home Office,Office Supplies,Binders,Ring Binder,5,79.16,55.15,0.2,119.02,15,0,3.6
ORD-103843,2023-08-08,2023-08-10,North,Delhi,New Delhi,Online,Small Business,Office Supplies,Appliances,Label Printer,6,77.13,39.61,0.1,21.73,7,0,
ORD-103844,2024-11-04,2024-11-09,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Laptops,Business Laptop,6,427.79,277.05,0.1,26.88,14,1,4.6
ORD-103845,2023-12-15,2023-12-18,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Storage,Office Cabinet,4,517.33,415.18,0.0,99.07,17,0,4.8
ORD-103846,2024-07-18,2024-07-22,North,Haryana,Gurugram,Distributor,Consumer,Technology,Laptops,Business Laptop,4,447.18,212.85,0.0,20.63,31,0,3.0
ORD-103847,2023-09-20,2023-09-25,East,Odisha,Bhubaneswar,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,6,185.95,110.54,0.0,65.04,19,0,4.5
ORD-103848,2024-06-25,2024-06-29,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,2,1236.05,688.48,0.1,82.61,14,0,3.7
ORD-103849,2023-06-14,2023-06-16,North,Delhi,New Delhi,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,3,768.13,535.56,0.15,64.36,6,0,3.6
ORD-103850,2024-06-20,2024-06-22,East,Bihar,Patna,Online,Corporate,Furniture,Tables,Standing Desk,3,112.37,62.23,0.05,37.31,14,1,4.6
ORD-103851,2023-02-03,2023-02-07,North,Punjab,Ludhiana,Distributor,Corporate,Furniture,Storage,Office Cabinet,6,662.02,451.41,0.2,39.8,17,0,3.9
ORD-103852,2023-03-18,2023-03-22,West,Gujarat,Ahmedabad,Retail Store,Consumer,Technology,Accessories,Wireless Headset,1,1425.11,992.54,0.15,49.59,16,1,4.8
ORD-103853,2023-09-15,2023-09-20,South,Karnataka,Bengaluru,Online,Small Business,Office Supplies,Appliances,Label Printer,3,232.02,174.86,0.2,36.94,16,0,3.5
ORD-103854,2023-12-19,2023-12-23,West,Gujarat,Ahmedabad,Retail Store,Consumer,Technology,Accessories,Wireless Headset,4,1114.47,714.34,0.1,93.8,24,1,3.5
ORD-103855,2024-06-04,2024-06-06,South,Karnataka,Bengaluru,Online,Corporate,Office Supplies,Appliances,Label Printer,9,103.47,72.54,0.05,11.17,9,0,4.2
ORD-103856,2023-09-20,2023-09-22,West,Gujarat,Ahmedabad,Online,Corporate,Office Supplies,Appliances,Label Printer,4,120.26,66.99,0.15,119.04,12,0,3.9
ORD-103857,2023-01-14,2023-01-16,East,West Bengal,Kolkata,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,4,548.69,384.73,0.15,56.05,27,0,3.6
ORD-103858,2023-08-26,2023-08-30,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Accessories,Wireless Headset,3,467.95,244.76,0.0,85.87,19,0,5.0
ORD-103859,2023-11-18,2023-11-20,South,Karnataka,Bengaluru,Distributor,Consumer,Office Supplies,Appliances,Label Printer,2,83.94,66.69,0.0,47.78,3,0,3.7
ORD-103860,2024-02-02,2024-02-06,West,Rajasthan,Jaipur,Online,Home Office,Office Supplies,Paper,Printer Paper,2,136.25,72.53,0.05,15.61,12,0,3.9
ORD-103861,2024-04-15,2024-04-21,West,Rajasthan,Jaipur,Retail Store,Corporate,Technology,Phones,5G Smartphone,6,692.16,506.77,0.15,37.3,16,0,4.2
ORD-103862,2023-07-01,2023-07-05,East,Odisha,Bhubaneswar,Distributor,Consumer,Office Supplies,Binders,Ring Binder,4,172.39,91.95,0.05,51.71,18,0,3.1
ORD-103863,2024-03-22,2024-03-25,South,Telangana,Hyderabad,Online,Consumer,Furniture,Tables,Standing Desk,4,86.5,66.01,0.05,81.39,15,0,4.2
ORD-103864,2024-04-06,2024-04-10,North,Punjab,Ludhiana,Online,Corporate,Furniture,Chairs,Ergonomic Chair,6,760.42,480.89,0.0,39.25,12,1,4.6
ORD-103865,2024-07-21,2024-07-25,North,Punjab,Ludhiana,Distributor,Corporate,Technology,Phones,5G Smartphone,3,688.39,528.63,0.15,90.62,14,0,4.1
ORD-103866,2024-01-17,2024-01-18,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,4,66.37,45.83,0.0,19.78,20,0,4.7
ORD-103867,2024-08-15,2024-08-17,East,West Bengal,Kolkata,Online,Small Business,Office Supplies,Paper,Printer Paper,1,61.17,38.94,0.2,35.78,15,0,3.9
ORD-103868,2023-06-11,2023-06-16,East,Bihar,Patna,Retail Store,Home Office,Technology,Accessories,Wireless Headset,4,1076.65,599.87,0.15,105.0,21,0,4.2
ORD-103869,2024-06-04,2024-06-07,South,Tamil Nadu,Chennai,Distributor,Consumer,Furniture,Tables,Standing Desk,3,471.45,240.54,0.0,24.64,27,0,4.2
ORD-103870,2023-02-03,2023-02-07,South,Telangana,Hyderabad,,Home Office,Office Supplies,Binders,Ring Binder,10,162.14,98.33,0.2,49.14,19,0,3.7
ORD-103871,2023-03-17,2023-03-21,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,6,150.85,106.3,0.1,45.88,26,0,4.4
ORD-103872,2024-09-24,2024-09-28,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,363.24,280.83,0.1,112.82,12,0,3.4
ORD-103873,2023-12-14,2023-12-19,South,Karnataka,Bengaluru,Retail Store,Corporate,Technology,Laptops,Business Laptop,6,727.24,379.06,0.0,91.62,18,0,4.2
ORD-103874,2024-03-29,2024-03-31,South,Tamil Nadu,Chennai,Online,Consumer,Furniture,Tables,Standing Desk,3,391.2,189.14,0.0,89.94,37,1,4.5
ORD-103875,2024-03-17,2024-03-18,East,Bihar,Patna,Online,Home Office,Office Supplies,Binders,Ring Binder,11,67.95,38.56,0.0,88.59,21,0,3.3
ORD-103876,2024-05-22,2024-05-27,West,Maharashtra,Mumbai,Online,Consumer,Technology,Accessories,Wireless Headset,2,1109.32,841.44,0.1,80.99,9,1,3.5
ORD-103877,2023-06-29,2023-07-04,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Accessories,Wireless Headset,2,289.69,226.8,0.05,96.24,7,0,3.6
ORD-103878,2023-05-11,2023-05-17,East,West Bengal,Kolkata,Retail Store,Small Business,Technology,Phones,5G Smartphone,4,997.2,694.79,0.05,98.25,10,0,4.2
ORD-103879,2023-02-01,2023-02-05,West,Rajasthan,Jaipur,Distributor,Home Office,Furniture,Chairs,Ergonomic Chair,6,104.53,63.09,0.0,116.13,28,0,3.4
ORD-103880,2024-09-24,2024-09-26,South,Tamil Nadu,Chennai,Online,Small Business,Technology,Accessories,Wireless Headset,4,951.16,621.02,0.0,97.28,17,0,4.1
ORD-103881,2023-06-13,2023-06-14,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Appliances,Label Printer,7,113.46,71.78,0.15,117.55,16,0,4.0
ORD-103882,2024-02-25,2024-02-27,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,5,221.31,118.02,0.2,33.81,13,0,4.1
ORD-103883,2023-11-29,2023-12-03,East,Odisha,Bhubaneswar,Online,Home Office,Office Supplies,Appliances,Label Printer,3,28.56,13.11,0.1,79.19,32,0,3.6
ORD-103884,2023-04-29,2023-05-03,North,Delhi,New Delhi,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,2,230.3,150.99,0.0,92.37,16,0,3.8
ORD-103885,2023-10-30,2023-11-02,North,Punjab,Ludhiana,Online,Home Office,Furniture,Tables,Standing Desk,9,176.96,130.95,0.0,33.45,8,0,4.0
ORD-103886,2023-03-02,2023-03-05,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Tables,Standing Desk,5,170.02,94.1,0.05,53.38,8,0,4.2
ORD-103887,2023-05-10,2023-05-14,West,Maharashtra,Mumbai,Retail Store,Small Business,Office Supplies,Paper,Printer Paper,2,104.12,59.7,0.05,50.23,15,0,3.2
ORD-103888,2023-04-13,2023-04-17,East,West Bengal,Kolkata,Distributor,Consumer,Technology,Phones,5G Smartphone,6,1471.91,846.09,0.0,13.83,15,0,3.9
ORD-103889,2024-08-25,2024-08-28,North,Haryana,Gurugram,Online,Home Office,Office Supplies,Binders,Ring Binder,5,36.63,18.2,0.2,116.86,13,0,4.0
ORD-103890,2024-02-19,2024-02-24,North,Delhi,New Delhi,Online,Consumer,Furniture,Storage,Office Cabinet,3,728.53,388.32,0.1,42.1,13,1,4.1
ORD-103891,2024-11-07,2024-11-10,West,Gujarat,Ahmedabad,Online,Consumer,Furniture,Storage,Office Cabinet,7,660.68,298.89,0.15,59.69,32,0,5.0
ORD-103892,2023-11-15,2023-11-19,North,Punjab,Ludhiana,Retail Store,Corporate,Furniture,Tables,Standing Desk,6,896.62,638.62,0.0,66.43,1,0,3.6
ORD-103893,2023-05-28,2023-06-01,South,Tamil Nadu,Chennai,Distributor,Corporate,Office Supplies,Binders,Ring Binder,3,132.2,87.25,0.0,22.88,17,1,3.6
ORD-103894,2024-03-20,2024-03-23,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Appliances,Label Printer,5,30.27,19.06,0.0,65.17,10,0,4.5
ORD-103895,2024-11-10,2024-11-11,East,Odisha,Bhubaneswar,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,4,127.59,80.46,0.1,48.82,16,0,4.3
ORD-103896,2024-01-25,2024-01-28,South,Tamil Nadu,Chennai,Online,Small Business,Office Supplies,Paper,Printer Paper,2,38.95,19.49,0.15,51.96,24,0,4.5
ORD-103897,2023-01-14,2023-01-18,East,Bihar,Patna,Online,Small Business,Office Supplies,Appliances,Label Printer,3,154.77,78.89,0.0,33.64,14,1,3.7
ORD-103898,2023-08-10,2023-08-13,East,Odisha,Bhubaneswar,Retail Store,Corporate,Technology,Phones,5G Smartphone,4,1574.4,737.72,0.0,37.63,14,0,3.4
ORD-103899,2024-11-07,2024-11-10,North,Punjab,Ludhiana,Distributor,Corporate,Technology,Phones,5G Smartphone,1,1063.64,571.35,0.05,74.75,19,0,4.2
ORD-103900,2024-01-14,2024-01-19,West,Maharashtra,Mumbai,Distributor,Consumer,Technology,Laptops,Business Laptop,4,423.41,252.94,0.15,106.19,19,0,4.0
ORD-103901,2024-11-26,2024-11-28,South,Telangana,Hyderabad,Distributor,Consumer,Technology,Phones,5G Smartphone,1,1438.65,973.19,0.05,40.05,24,0,5.0
ORD-103902,2024-01-08,2024-01-11,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,283.56,172.57,0.05,26.76,20,0,3.6
ORD-103903,2023-01-09,2023-01-10,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Laptops,Business Laptop,5,1127.92,613.71,0.05,37.7,19,1,4.4
ORD-103904,2024-09-30,2024-10-04,North,Delhi,New Delhi,Distributor,Home Office,Furniture,Tables,Standing Desk,7,630.71,335.86,0.15,84.53,13,0,4.9
ORD-103905,2024-07-11,2024-07-17,West,Maharashtra,Mumbai,Online,Consumer,Technology,Laptops,Business Laptop,3,474.97,347.74,0.15,36.03,22,0,4.7
ORD-103906,2024-06-06,2024-06-08,West,Maharashtra,Mumbai,Online,Corporate,Technology,Accessories,Wireless Headset,3,659.62,353.15,0.0,65.29,13,0,4.3
ORD-103907,2024-12-10,2024-12-11,West,Maharashtra,Mumbai,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,5,165.7,127.97,0.05,37.89,7,0,3.3
ORD-103908,2023-05-24,2023-05-25,West,Maharashtra,Mumbai,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,5,27.41,17.63,0.05,118.25,12,1,3.9
ORD-103909,2024-10-24,2024-10-27,South,Telangana,Hyderabad,Online,Corporate,Technology,Phones,5G Smartphone,3,174.98,137.88,0.0,83.09,14,0,3.6
ORD-103910,2023-06-20,2023-06-24,South,Telangana,Hyderabad,Retail Store,Corporate,Furniture,Storage,Office Cabinet,3,478.28,325.72,0.05,77.63,15,0,3.8
ORD-103911,2024-12-10,2024-12-13,South,Tamil Nadu,Chennai,Online,Corporate,Technology,Phones,5G Smartphone,5,866.31,428.98,0.0,13.36,23,1,4.3
ORD-103912,2023-05-20,2023-05-23,North,Delhi,New Delhi,Distributor,Small Business,Furniture,Chairs,Ergonomic Chair,4,710.42,446.69,0.15,56.97,28,0,4.5
ORD-103913,2024-02-07,2024-02-09,West,Rajasthan,Jaipur,Distributor,Small Business,Technology,Accessories,Wireless Headset,3,165.4,104.82,0.1,84.92,2,0,4.3
ORD-103914,2024-07-31,2024-08-03,South,Karnataka,Bengaluru,Distributor,Small Business,Furniture,Storage,Office Cabinet,2,847.83,460.7,0.0,65.36,16,0,4.4
ORD-103915,2023-02-27,2023-03-05,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Binders,Ring Binder,6,192.23,88.53,0.15,82.14,31,0,4.9
ORD-103916,2023-02-18,2023-02-22,North,Delhi,New Delhi,Online,Corporate,Furniture,Storage,Office Cabinet,5,367.51,293.21,0.0,70.29,17,0,5.0
ORD-103917,2024-09-13,2024-09-19,East,West Bengal,Kolkata,Distributor,Consumer,Technology,Laptops,Business Laptop,4,430.14,288.08,0.05,36.22,16,0,3.8
ORD-103918,2023-02-14,2023-02-18,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,2,165.03,113.82,0.0,97.08,11,0,4.1
ORD-103919,2024-03-24,2024-03-27,East,West Bengal,Kolkata,Online,Corporate,Technology,Phones,5G Smartphone,4,414.23,276.59,0.05,64.07,21,0,5.0
ORD-103920,2024-11-16,2024-11-19,North,Delhi,New Delhi,Online,Corporate,Furniture,Chairs,Ergonomic Chair,2,113.07,69.69,0.15,95.02,14,0,4.1
ORD-103921,2024-03-25,2024-03-26,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Appliances,Label Printer,1,83.65,51.84,0.15,92.27,27,0,4.7
ORD-103922,2023-12-18,2023-12-23,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Appliances,Label Printer,2,178.09,103.96,0.05,89.05,14,0,4.3
ORD-103923,2023-11-02,2023-11-05,North,Delhi,New Delhi,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,943.47,465.18,0.1,102.41,29,0,4.2
ORD-103924,2024-04-11,2024-04-12,East,Odisha,Bhubaneswar,Online,Home Office,Technology,Laptops,Business Laptop,3,1137.57,843.98,0.1,76.57,26,0,4.1
ORD-103925,2024-02-23,2024-02-28,South,Karnataka,Bengaluru,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,2,195.4,93.46,0.2,28.57,21,0,3.7
ORD-103926,2024-01-02,2024-01-06,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Paper,Printer Paper,4,73.46,46.66,0.15,115.61,13,0,4.9
ORD-103927,2023-04-23,2023-04-29,East,Odisha,Bhubaneswar,Retail Store,Home Office,Technology,Phones,5G Smartphone,5,603.44,482.0,0.05,108.95,16,0,3.5
ORD-103928,2024-04-29,2024-04-30,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Phones,5G Smartphone,7,1006.75,593.87,0.2,100.93,19,0,3.7
ORD-103929,2024-06-24,2024-06-28,South,Telangana,Hyderabad,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,3,119.25,68.85,0.05,50.34,13,0,4.9
ORD-103930,2024-06-02,2024-06-06,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Binders,Ring Binder,1,178.64,98.48,0.0,100.22,29,0,4.3
ORD-103931,2023-02-24,2023-02-26,East,Bihar,Patna,Distributor,Home Office,Technology,Accessories,Wireless Headset,4,772.51,390.59,0.15,71.22,12,0,3.8
ORD-103932,2024-05-28,2024-05-31,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,4,113.74,75.21,0.15,40.13,15,0,3.7
ORD-103933,2024-06-17,2024-06-19,South,Karnataka,Bengaluru,Distributor,Small Business,Office Supplies,Appliances,Label Printer,4,52.07,38.93,0.0,83.08,15,0,4.8
ORD-103934,2023-05-15,2023-05-19,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,4,819.45,621.29,0.2,93.87,20,1,3.8
ORD-103935,2024-09-12,2024-09-19,West,Gujarat,Ahmedabad,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,3,43.61,29.44,0.0,62.13,11,0,4.7
ORD-103936,2024-01-18,2024-01-21,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Laptops,Business Laptop,3,1431.78,1128.65,0.2,72.26,8,0,3.3
ORD-103937,2023-12-12,2023-12-15,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,832.78,503.89,0.05,104.15,15,0,
ORD-103938,2024-06-12,2024-06-15,South,Tamil Nadu,Chennai,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,4,231.0,145.69,0.15,115.77,13,0,4.9
ORD-103939,2024-01-08,2024-01-13,East,Bihar,Patna,Online,Consumer,Office Supplies,Binders,Ring Binder,5,193.23,146.15,0.0,85.49,27,0,4.5
ORD-103940,2024-02-03,2024-02-06,North,Delhi,New Delhi,Online,Home Office,Office Supplies,Binders,Ring Binder,1,151.1,115.26,0.0,34.59,17,0,4.6
ORD-103941,2023-08-17,2023-08-21,East,Bihar,Patna,Online,Consumer,Office Supplies,Paper,Printer Paper,3,174.92,137.13,0.2,43.36,18,0,3.2
ORD-103942,2024-11-09,2024-11-16,North,Haryana,Gurugram,Online,Home Office,Technology,Laptops,Business Laptop,2,1459.56,1050.02,0.1,110.64,30,0,4.8
ORD-103943,2024-12-09,2024-12-12,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,1,302.1,219.64,0.1,91.96,22,0,4.0
ORD-103944,2023-04-06,2023-04-12,South,Tamil Nadu,Chennai,Retail Store,Home Office,Furniture,Chairs,Ergonomic Chair,1,801.11,644.32,0.05,39.84,28,0,4.4
ORD-103945,2024-06-19,2024-06-22,West,Gujarat,Ahmedabad,Distributor,Consumer,Office Supplies,Paper,Printer Paper,4,202.5,114.89,0.1,58.55,13,0,4.3
ORD-103946,2023-01-18,2023-01-21,North,Haryana,Gurugram,Online,Corporate,Office Supplies,Binders,Ring Binder,5,237.3,129.01,0.1,112.22,18,0,4.6
ORD-103947,2023-09-27,2023-10-01,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Chairs,Ergonomic Chair,2,431.4,301.23,0.05,64.48,6,0,4.4
ORD-103948,2024-12-10,2024-12-14,South,Telangana,Hyderabad,Retail Store,Home Office,Furniture,Tables,Standing Desk,2,454.77,206.63,0.1,46.98,28,0,5.0
ORD-103949,2023-05-08,2023-05-14,North,Delhi,New Delhi,Retail Store,Consumer,Furniture,Tables,Standing Desk,5,609.69,380.63,0.15,78.69,23,0,4.7
ORD-103950,2023-10-03,2023-10-05,North,Delhi,New Delhi,Distributor,Consumer,Technology,Phones,5G Smartphone,1,753.02,346.7,0.15,56.61,18,0,3.3
ORD-103951,2023-06-10,2023-06-12,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Binders,Ring Binder,3,10.1,7.85,0.1,111.76,17,1,3.8
ORD-103952,2024-06-16,2024-06-20,North,Delhi,New Delhi,Online,Small Business,Furniture,Chairs,Ergonomic Chair,6,684.01,343.12,0.1,28.18,12,0,3.4
ORD-103953,2023-12-06,2023-12-11,West,Gujarat,Ahmedabad,Online,Home Office,Technology,Phones,5G Smartphone,7,690.77,508.52,0.1,71.23,22,0,4.8
ORD-103954,2024-03-09,2024-03-11,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Phones,5G Smartphone,4,508.03,371.7,0.15,97.08,18,0,3.1
ORD-103955,2024-11-20,2024-11-23,East,Odisha,Bhubaneswar,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,520.19,423.21,0.05,43.45,17,0,4.8
ORD-103956,2024-01-16,2024-01-22,North,Delhi,New Delhi,Retail Store,Corporate,Technology,Laptops,Business Laptop,6,201.32,133.82,0.05,93.4,31,0,3.7
ORD-103957,2024-06-20,2024-06-25,North,Haryana,Gurugram,Online,Corporate,Technology,Accessories,Wireless Headset,5,250.63,155.46,0.05,118.32,20,0,4.7
ORD-103958,2023-03-13,2023-03-17,East,Odisha,Bhubaneswar,Retail Store,Small Business,Technology,Phones,5G Smartphone,2,414.53,249.71,0.15,20.04,27,0,4.7
ORD-103959,2023-06-07,2023-06-08,East,Odisha,Bhubaneswar,Online,Corporate,Office Supplies,Appliances,Label Printer,2,207.41,117.05,0.2,16.82,29,1,3.8
ORD-103960,2024-11-23,2024-11-26,West,Gujarat,Ahmedabad,Retail Store,Small Business,Furniture,Storage,Office Cabinet,3,859.4,635.44,0.1,27.04,15,0,3.9
ORD-103961,2024-09-20,2024-09-24,South,Telangana,Hyderabad,Retail Store,Consumer,Technology,Accessories,Wireless Headset,3,663.2,357.58,0.15,37.14,24,0,4.8
ORD-103962,2024-04-25,2024-04-30,East,Odisha,Bhubaneswar,Online,Home Office,Office Supplies,Appliances,Label Printer,2,238.37,131.83,0.2,18.46,13,0,3.4
ORD-103963,2023-10-04,2023-10-06,East,West Bengal,Kolkata,Online,Home Office,Technology,Phones,5G Smartphone,1,1199.18,955.02,0.2,82.89,18,0,3.5
ORD-103964,2023-05-27,2023-05-31,South,Telangana,Hyderabad,Online,Consumer,Furniture,Tables,Standing Desk,3,144.38,91.38,0.0,42.41,18,0,3.8
ORD-103965,2024-09-14,2024-09-18,South,Tamil Nadu,Chennai,Retail Store,Corporate,Technology,Laptops,Business Laptop,5,440.87,331.82,0.0,71.15,19,0,3.9
ORD-103966,2024-07-28,2024-08-01,North,Punjab,Ludhiana,Retail Store,Small Business,Technology,Laptops,Business Laptop,5,1389.29,1135.51,0.0,63.7,19,0,3.9
ORD-103967,2023-06-26,2023-07-01,South,Telangana,Hyderabad,Retail Store,Small Business,Technology,Accessories,Wireless Headset,5,220.26,142.8,0.15,27.92,17,0,3.8
ORD-103968,2024-03-07,2024-03-09,South,Tamil Nadu,Chennai,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,1,52.96,36.89,0.0,83.83,18,0,3.9
ORD-103969,2024-03-28,2024-04-03,East,West Bengal,Kolkata,Online,Corporate,Technology,Laptops,Business Laptop,2,1481.63,1057.22,0.05,32.61,19,0,4.7
ORD-103970,2023-12-16,2023-12-17,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,3,796.82,525.86,0.1,68.56,19,0,4.5
ORD-103971,2024-11-08,2024-11-10,North,Haryana,Gurugram,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,2,580.24,406.23,0.15,77.99,12,0,4.6
ORD-103972,2023-04-01,2023-04-03,East,Odisha,Bhubaneswar,Online,Home Office,Office Supplies,Binders,Ring Binder,11,20.59,14.47,0.15,71.69,23,1,4.1
ORD-103973,2023-07-08,2023-07-09,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,4,508.71,287.39,0.1,104.98,20,0,4.6
ORD-103974,2023-03-11,2023-03-16,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,2,11.67,6.71,0.1,116.97,11,0,3.4
ORD-103975,2024-05-21,2024-05-25,West,Rajasthan,Jaipur,Online,Small Business,Office Supplies,Appliances,Label Printer,3,115.59,83.27,0.0,108.26,9,0,4.5
ORD-103976,2024-04-15,2024-04-18,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Binders,Ring Binder,6,93.19,53.13,0.0,17.92,21,0,4.5
