order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore
ORD-100549,2024-05-12,2024-05-14,West,Maharashtra,Mumbai,Online,Consumer,Technology,Accessories,Wireless Headset,6,1454.18,743.08,0.05,20.63,14,1,4.7,8725.08,2.1407131342658854,1.4633412194646187,-1.371606970501799,-0.5918777171790889
ORD-104165,2024-05-12,2024-05-18,North,Haryana,Gurugram,Retail Store,Home Office,Office Supplies,Binders,Ring Binder,5,232.82,105.05,0.1,97.81,16,0,3.3,1164.1,-0.6388837776271519,-0.7686442218548877,1.0632773035630887,-0.2593434640305474
ORD-102284,2024-05-12,2024-05-14,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Appliances,Label Printer,7,140.94,71.0,0.15,82.71,19,0,4.3,986.5799999999999,-0.8479862242970381,-0.8877594739228614,0.5869006186916217,0.23945791569226488
ORD-101702,2024-05-13,2024-05-18,North,Haryana,Gurugram,Online,Consumer,Furniture,Storage,Office Cabinet,5,672.42,382.77,0.0,104.66,15,0,4.4,3362.1,0.3615671970798787,0.20288845962286914,1.2793819586206743,-0.42561059060481815
ORD-101972,2024-05-13,2024-05-17,West,Rajasthan,Jaipur,Retail Store,Home Office,Technology,Phones,5G Smartphone,3,1008.76,803.56,0.0,61.75,22,0,5.0,3026.2799999999997,1.127016880503361,1.6749150945034155,-0.07434807765976502,0.7382592954150772
ORD-104821,2024-05-13,2024-05-17,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Laptops,Business Laptop,6,171.2,88.55,0.05,73.45,18,0,3.6,1027.1999999999998,-0.7791198764930464,-0.8263652691124961,0.29476498280355695,0.07319078911799412
ORD-103718,2024-05-13,2024-05-16,North,Haryana,Gurugram,Online,Consumer,Technology,Laptops,Business Laptop,1,1033.21,659.05,0.05,76.2,23,0,4.1,1033.21,1.1826607074632947,1.1693836678854166,0.3815223260748506,0.904526421989348
ORD-103191,2024-05-13,2024-05-18,West,Maharashtra,Mumbai,Distributor,Small Business,Furniture,Tables,Standing Desk,4,130.96,75.38,0.05,105.21,21,0,4.5,523.84,-0.8706989193097227,-0.8724371595599326,1.296733427274933,0.5719921688408064
ORD-101695,2024-05-13,2024-05-18,South,Tamil Nadu,Chennai,Distributor,Consumer,Furniture,Storage,Office Cabinet,4,579.9,402.31,0.2,64.08,13,0,4.7,2319.6,0.151008224878117,0.27124417255703087,-0.0008409468153599399,-0.7581448437533597
ORD-103828,2024-05-13,2024-05-19,South,Karnataka,Bengaluru,Online,Small Business,Technology,Laptops,Business Laptop,1,238.68,177.66,0.1,86.42,27,0,4.3,238.68,-0.6255474657259161,-0.5146366314685277,0.7039441617958035,1.569594928286431
ORD-100097,2024-05-13,2024-05-19,South,Karnataka,Bengaluru,Distributor,Small Business,Technology,Accessories,Wireless Headset,2,1588.01,878.31,0.1,14.45,8,0,3.5,3176.02,2.445286277907927,1.936408929806823,-1.566574381926015,-1.5894804766247135
ORD-103611,2024-05-13,2024-05-15,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Paper,Printer Paper,6,234.76,128.71,0.15,16.63,14,0,4.2,1408.56,-0.634468684608654,-0.6858757383327657,-1.4977994698054988,-0.5918777171790889
ORD-100190,2024-05-14,2024-05-17,East,West Bengal,Kolkata,Distributor,Home Office,Furniture,Tables,Standing Desk,4,795.89,617.53,0.05,41.25,16,1,3.4,3183.56,0.6425628336746856,1.024136523513544,-0.7210846365912265,-0.2593434640305474
ORD-101509,2024-05-14,2024-05-19,West,Maharashtra,Mumbai,Online,Corporate,Technology,Accessories,Wireless Headset,4,672.92,304.95,0.15,69.0,12,0,3.7,2691.68,0.36270510765165653,-0.06934498871574184,0.15437582732819086,-0.9244119703276305
ORD-104442,2024-05-14,2024-05-17,North,Punjab,Ludhiana,Retail Store,Corporate,Technology,Laptops,Business Laptop,7,488.73,245.7,0.0,103.58,18,0,3.6,3421.11,-0.056478388779844665,-0.2766160220498809,1.2453099838086754,0.07319078911799412
ORD-100059,2024-05-14,2024-05-18,North,Haryana,Gurugram,Online,Home Office,Office Supplies,Binders,Ring Binder,2,213.17,115.18,0.1,85.27,13,0,4.0,426.34,-0.683603663098019,-0.7332069970840045,0.6676638182459896,-0.7581448437533597
ORD-102266,2024-05-14,2024-05-20,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,2,1113.75,601.78,0.05,79.07,13,0,4.2,2227.5,1.3659553423652606,0.9690391602221906,0.4720654443252549,-0.7581448437533597
ORD-104214,2024-05-15,2024-05-18,East,West Bengal,Kolkata,Online,Consumer,Office Supplies,Appliances,Label Printer,6,185.8,129.23,0.1,43.83,14,0,4.3,1114.8000000000002,-0.7458928877971349,-0.6840566507828291,-0.6396904745403401,-0.5918777171790889
ORD-101779,2024-05-15,2024-05-17,West,Rajasthan,Jaipur,Retail Store,Consumer,Furniture,Storage,Office Cabinet,1,575.32,293.02,0.0,41.33,24,0,3.9,575.32,0.14058496404063264,-0.11107905500563686,-0.7185607866051525,1.0707935485636186
ORD-100812,2024-05-15,2024-05-20,East,Odisha,Bhubaneswar,Distributor,Small Business,Office Supplies,Appliances,Label Printer,3,131.54,92.58,0.05,55.86,10,0,4.5,394.62,-0.8693789430464606,-0.8122673406004863,-0.26016653288446295,-1.256946223476172
ORD-104731,2024-05-15,2024-05-17,North,Haryana,Gurugram,Online,Small Business,Technology,Laptops,Business Laptop,1,129.93,85.91,0.0,68.12,18,0,3.4,129.93,-0.873043015087585,-0.8356006366737134,0.12661347748137705,0.07319078911799412
ORD-102135,2024-05-16,2024-05-19,West,Gujarat,Ahmedabad,Distributor,Corporate,Technology,Accessories,Wireless Headset,3,1239.12,750.35,0.2,89.0,14,0,4.1,3717.3599999999997,1.6512750391328228,1.4887734627108495,0.7853383238466898,-0.5918777171790889
ORD-100787,2024-05-16,2024-05-20,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,122.01,71.47,0.15,31.06,20,0,4.2,488.04,-0.8910675185445451,-0.8861152986373416,-1.0425600285674015,0.40572504226653566
ORD-100635,2024-05-16,2024-05-17,North,Punjab,Ludhiana,Online,Corporate,Office Supplies,Paper,Printer Paper,3,101.72,77.22,0.1,41.7,23,0,2.7,305.15999999999997,-0.9372439295472876,-0.8660003882293872,-0.7068879804195601,0.904526421989348
ORD-100614,2024-05-16,2024-05-22,West,Gujarat,Ahmedabad,Online,Small Business,Office Supplies,Appliances,Label Printer,5,185.87,89.48,0.0,95.99,23,0,4.6,929.35,-0.7457335803170861,-0.82311190099434,1.005859716379905,0.904526421989348
ORD-103575,2024-05-16,2024-05-17,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,837.46,643.89,0.15,92.41,21,0,5.0,4187.3,0.7371687186122909,1.1163502693141838,0.8929174295030937,0.5719921688408064
ORD-102255,2024-05-16,2024-05-19,South,Karnataka,Bengaluru,Distributor,Corporate,Technology,Phones,5G Smartphone,4,1145.2,855.78,0.2,119.06,13,0,3.7,4580.8,1.4375299173300835,1.8575934634605251,1.7336749561139937,-0.7581448437533597
ORD-104036,2024-05-16,2024-05-20,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Appliances,Label Printer,4,120.86,77.41,0.15,79.49,16,0,5.0,483.44,-0.893684712859634,-0.8653357216246026,0.4853156567521434,-0.2593434640305474
ORD-100074,2024-05-16,2024-05-20,North,Punjab,Ludhiana,Online,Consumer,Technology,Accessories,Wireless Headset,4,345.65,189.28,0.0,112.27,16,0,4.5,1382.6,-0.3821028779997764,-0.473987021218018,1.5194631885459633,-0.2593434640305474
ORD-101061,2024-05-17,2024-05-20,North,Punjab,Ludhiana,Retail Store,Corporate,Furniture,Storage,Office Cabinet,3,428.95,200.08,0.1,61.05,20,0,3.7,1286.85,-0.192526976741597,-0.436205972103947,-0.09643176503791256,0.40572504226653566
ORD-104019,2024-05-17,2024-05-21,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,6,106.66,74.64,0.1,21.32,16,0,4.4,639.96,-0.9260013730981232,-0.8750258610733042,-1.3498387643719105,-0.2593434640305474
ORD-101546,2024-05-17,2024-05-19,East,West Bengal,Kolkata,Online,Home Office,Office Supplies,Paper,Printer Paper,3,126.26,66.45,0.2,83.09,12,0,3.4,378.78000000000003,-0.8813952786844339,-0.9036764899848079,0.5988889061254735,-0.9244119703276305
ORD-103796,2024-05-17,2024-05-20,North,Punjab,Ludhiana,Online,Consumer,Technology,Laptops,Business Laptop,5,1566.04,1067.89,0.15,62.91,14,0,4.6,7830.2,2.395286487384012,2.599606271570302,-0.03775225286169218,-0.5918777171790889
ORD-103587,2024-05-18,2024-05-23,West,Rajasthan,Jaipur,Distributor,Small Business,Office Supplies,Appliances,Label Printer,3,90.34,60.02,0.1,64.79,14,0,4.9,271.02,-0.9631427741609501,-0.9261702071888335,0.021558221811047024,-0.5918777171790889
ORD-103572,2024-05-18,2024-05-22,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Tables,Standing Desk,8,635.25,311.03,0.15,112.24,25,1,3.7,5082.0,0.27697492517391814,-0.0480756573626353,1.5185167448011854,1.2370606751378894
ORD-101148,2024-05-18,2024-05-21,North,Punjab,Ludhiana,Online,Consumer,Technology,Accessories,Wireless Headset,3,466.07,274.78,0.1,90.03,15,0,3.2,1398.21,-0.10804849589281405,-0.17488704906495667,0.8178328924173925,-0.42561059060481815
ORD-100586,2024-05-18,2024-05-24,East,Bihar,Patna,Online,Corporate,Furniture,Tables,Standing Desk,5,108.67,81.44,0.1,115.04,13,0,3.5,543.35,-0.9214269725995764,-0.8512377931125928,1.6068514943137757,-0.7581448437533597
ORD-101182,2024-05-19,2024-05-21,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,7,493.27,246.14,0.05,24.35,24,0,4.2,3452.89,-0.046146160788102436,-0.27507679412301134,-1.254247946149358,1.0707935485636186
ORD-102717,2024-05-19,2024-05-20,East,Odisha,Bhubaneswar,Retail Store,Home Office,Technology,Accessories,Wireless Headset,6,196.1,109.08,0.0,41.14,15,0,4.0,1176.6,-0.7224519300185125,-0.754546293342878,-0.7245549303220782,-0.42561059060481815
ORD-104671,2024-05-19,2024-05-23,East,West Bengal,Kolkata,Distributor,Consumer,Furniture,Storage,Office Cabinet,6,202.56,129.59,0.15,68.08,8,0,4.3,1215.3600000000001,-0.7077501254311436,-0.6827972824790266,0.12535155248833985,-1.5894804766247135
ORD-103267,2024-05-19,2024-05-22,West,Gujarat,Ahmedabad,Retail Store,Corporate,Technology,Accessories,Wireless Headset,3,253.01,118.54,0.15,98.53,25,0,4.2,759.03,-0.5929349487387648,-0.7214528929151824,1.0859919534377547,1.2370606751378894
ORD-104028,2024-05-19,2024-05-24,West,Rajasthan,Jaipur,Online,Corporate,Technology,Laptops,Business Laptop,3,1016.05,680.03,0.0,16.39,19,0,4.8,3048.1499999999996,1.143607616639881,1.2427768540347877,-1.5053710197637207,0.23945791569226488
ORD-104012,2024-05-19,2024-05-23,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,5,21.92,10.06,0.15,60.16,10,0,3.5,109.60000000000001,-1.1188544568030225,-1.1009425417942948,-0.12450959613298579,-1.256946223476172
ORD-104886,2024-05-20,2024-05-26,West,Rajasthan,Jaipur,Distributor,Consumer,Technology,Laptops,Business Laptop,3,1086.52,749.04,0.1,12.49,22,0,4.1,3259.56,1.3039847326262424,1.4841907613831242,-1.6284087065848278,0.7382592954150772
ORD-104855,2024-05-20,2024-05-25,East,Bihar,Patna,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,3,563.59,389.22,0.05,65.72,9,0,4.2,1690.77,0.1138895820267257,0.22545214173266165,0.05089797789915699,-1.4232133500504427
ORD-104804,2024-05-20,2024-05-24,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,5,713.8,419.98,0.05,102.57,12,0,4.6,3569.0,0.4557406760002084,0.33305816680199696,1.213446377734491,-0.9244119703276305
ORD-100940,2024-05-20,2024-05-22,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,7,142.73,68.81,0.15,115.5,24,0,3.1,999.1099999999999,-0.8439125044500736,-0.8954206311043257,1.621363631733701,1.0707935485636186
ORD-102516,2024-05-20,2024-05-21,North,Delhi,New Delhi,Retail Store,Consumer,Technology,Accessories,Wireless Headset,6,225.43,112.6,0.2,10.92,24,0,3.3,1352.58,-0.6557020958780275,-0.7422324699279216,-1.6779392625615301,1.0707935485636186
ORD-104570,2024-05-20,2024-05-22,East,West Bengal,Kolkata,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,4,385.0,185.34,0.0,72.95,14,0,4.5,1540.0,-0.2925493160008645,-0.4877701076540772,0.2789909203905945,-0.5918777171790889
ORD-103975,2024-05-21,2024-05-25,West,Rajasthan,Jaipur,Online,Small Business,Office Supplies,Appliances,Label Printer,3,115.59,83.27,0.0,108.26,9,0,4.5,346.77,-0.9056782902861719,-0.8448360042349309,1.3929552079940044,-1.4232133500504427
ORD-104500,2024-05-21,2024-05-24,West,Maharashtra,Mumbai,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,1,211.41,120.1,0.0,105.91,22,0,4.3,211.41,-0.6876091083106768,-0.7159956302653723,1.3188171146530805,0.7382592954150772
ORD-103607,2024-05-21,2024-05-24,West,Gujarat,Ahmedabad,Retail Store,Small Business,Furniture,Storage,Office Cabinet,6,751.76,412.41,0.1,32.55,19,0,4.8,4510.5599999999995,0.5421308466095781,0.3065764499692639,-0.9955533225767735,0.23945791569226488
ORD-101613,2024-05-21,2024-05-24,North,Delhi,New Delhi,Online,Corporate,Technology,Phones,5G Smartphone,6,700.75,431.91,0.1,55.25,15,0,4.1,4204.5,0.4260412100768083,0.37479223309189197,-0.27941088902827715,-0.42561059060481815
ORD-104759,2024-05-22,2024-05-24,North,Punjab,Ludhiana,Online,Consumer,Technology,Accessories,Wireless Headset,4,1019.68,802.01,0.0,37.41,24,0,4.0,4078.72,1.1518688473909877,1.6694928143064887,-0.8422294359227783,1.0707935485636186
ORD-100421,2024-05-22,2024-05-23,East,Bihar,Patna,Retail Store,Corporate,Furniture,Tables,Standing Desk,8,836.86,670.02,0.1,64.11,23,0,3.8,6694.88,0.7358032259261575,1.2077594186985054,0.00010549692941784442,0.904526421989348
ORD-103876,2024-05-22,2024-05-27,West,Maharashtra,Mumbai,Online,Consumer,Technology,Accessories,Wireless Headset,2,1109.32,841.44,0.1,80.99,9,1,3.5,2218.64,1.3558734546993094,1.8074286260257313,0.5326378439910309,-1.4232133500504427
ORD-100665,2024-05-22,2024-05-26,East,West Bengal,Kolkata,Distributor,Consumer,Office Supplies,Appliances,Label Printer,1,96.42,58.66,0.2,79.71,19,0,4.4,96.42,-0.9493057816081323,-0.9309278207809758,0.49225624421384684,0.23945791569226488
ORD-104590,2024-05-22,2024-05-24,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Storage,Office Cabinet,5,129.3,105.08,0.1,16.11,28,0,3.6,646.5,-0.874476782408025,-0.7685392744962376,-1.5142044947149795,1.7358620548607018
ORD-104744,2024-05-23,2024-05-28,West,Rajasthan,Jaipur,Online,Home Office,Technology,Phones,5G Smartphone,3,517.22,400.07,0.15,102.37,17,0,3.8,1551.66,0.008359755600053682,0.2634081031111494,1.2071367527693064,-0.09307633745627664
ORD-100007,2024-05-24,2024-05-26,West,Rajasthan,Jaipur,Retail Store,Small Business,Furniture,Storage,Office Cabinet,11,403.43,197.36,0.0,102.48,17,0,4.7,4437.7300000000005,-0.25060593232513523,-0.44572119928823156,1.2106070465001582,-0.09307633745627664
ORD-104869,2024-05-24,2024-05-30,East,Bihar,Patna,Retail Store,Small Business,Technology,Accessories,Wireless Headset,1,991.07,563.36,0.2,104.08,17,0,4.7,991.07,1.086757604473863,0.8346365762441718,1.261084046221638,-0.09307633745627664
ORD-100174,2024-05-24,2024-05-27,West,Rajasthan,Jaipur,Distributor,Home Office,Office Supplies,Appliances,Label Printer,3,23.49,11.93,0.15,91.82,24,1,3.9,70.47,-1.1152814176076404,-1.0944008231050992,0.874304035855798,1.0707935485636186
ORD-104682,2024-05-24,2024-05-30,West,Rajasthan,Jaipur,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,6,84.19,49.01,0.05,75.65,16,0,4.2,505.14,-0.977139074193817,-0.9646858878134558,0.3641708574205919,-0.2593434640305474
ORD-104492,2024-05-24,2024-05-27,South,Tamil Nadu,Chennai,Retail Store,Corporate,Office Supplies,Paper,Printer Paper,4,193.6,90.76,0.15,34.98,22,0,4.4,774.4,-0.7281414828774014,-0.8186341470252649,-0.9188913792497759,0.7382592954150772
ORD-100183,2024-05-24,2024-05-27,West,Maharashtra,Mumbai,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,116.2,86.18,0.0,60.59,29,0,4.5,348.6,-0.904290039388603,-0.8346561104458616,-0.11094390245783785,1.9021291814349726
ORD-100874,2024-05-24,2024-05-28,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Phones,5G Smartphone,1,1373.58,798.11,0.0,117.67,22,1,4.5,1373.58,1.9572819500953056,1.6558496576819632,1.689823062605958,0.7382592954150772
ORD-102074,2024-05-24,2024-05-27,West,Maharashtra,Mumbai,Online,Small Business,Technology,Phones,5G Smartphone,5,123.22,90.77,0.2,49.35,14,0,4.0,616.1,-0.8883137749608429,-0.8185991645723816,-0.4655448255012343,-0.5918777171790889
ORD-101471,2024-05-25,2024-05-31,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Appliances,Label Printer,2,85.71,40.44,0.1,48.67,17,0,3.9,171.42,-0.9736798260556125,-0.9946658499345287,-0.4869975503828633,-0.09307633745627664
ORD-100865,2024-05-25,2024-05-26,South,Telangana,Hyderabad,Distributor,Home Office,Technology,Accessories,Wireless Headset,6,758.42,403.01,0.15,13.98,14,0,4.8,4550.5199999999995,0.5572878154256582,0.27369294425886875,-1.5814020005941996,-0.5918777171790889
ORD-104521,2024-05-25,2024-05-29,North,Haryana,Gurugram,Retail Store,Corporate,Office Supplies,Paper,Printer Paper,2,179.2,108.19,0.05,10.31,8,0,3.8,358.4,-0.7609133073446018,-0.7576597316495005,-1.6971836187053442,-1.5894804766247135
ORD-100203,2024-05-26,2024-05-29,South,Tamil Nadu,Chennai,Online,Home Office,Technology,Laptops,Business Laptop,3,1401.67,635.99,0.1,38.23,18,0,5.0,4205.01,2.021209766017782,1.0887141315362987,-0.8163599735655199,0.07319078911799412
ORD-102180,2024-05-26,2024-05-30,West,Maharashtra,Mumbai,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,9,103.04,48.84,0.0,46.46,22,0,3.8,927.36,-0.9342398456377943,-0.9652805895124734,-0.5567189062481575,0.7382592954150772
ORD-102374,2024-05-26,2024-05-29,North,Punjab,Ludhiana,Online,Corporate,Furniture,Tables,Standing Desk,6,649.0,496.86,0.15,105.52,15,1,4.3,3894.0,0.3082674658978073,0.6020032645695684,1.30651334597097,-0.42561059060481815
ORD-101302,2024-05-26,2024-05-29,North,Delhi,New Delhi,Retail Store,Corporate,Technology,Phones,5G Smartphone,6,1003.77,635.19,0.0,33.65,14,0,4.1,6022.62,1.1156605329970186,1.085915535305627,-0.9608503852682561,-0.5918777171790889
ORD-102210,2024-05-26,2024-06-01,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,8,17.77,12.06,0.05,54.4,20,0,3.5,142.16,-1.1282991145487782,-1.0939460512176151,-0.3062267951303134,0.40572504226653566
ORD-102500,2024-05-26,2024-05-29,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,4,177.02,124.37,0.05,39.14,9,0,4.3,708.08,-0.7658745974375529,-0.7010581228841609,-0.7876511799739281,-1.4232133500504427
ORD-103220,2024-05-26,2024-05-30,West,Gujarat,Ahmedabad,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,6,360.55,241.7,0.1,112.9,20,0,3.8,2163.3,-0.3481931429607983,-0.2906090032032405,1.5393385071862962,0.40572504226653566
ORD-100931,2024-05-26,2024-05-31,South,Tamil Nadu,Chennai,Online,Home Office,Furniture,Tables,Standing Desk,4,238.79,155.74,0.15,117.55,24,0,4.3,955.16,-0.6252971254001252,-0.5913181681889382,1.686037287626847,1.0707935485636186
ORD-101732,2024-05-26,2024-05-30,North,Haryana,Gurugram,Distributor,Consumer,Technology,Laptops,Business Laptop,4,1422.49,871.25,0.0,31.82,13,0,5.0,5689.96,2.068592362226609,1.9117113180711434,-1.0185834536996987,-0.7581448437533597
ORD-100085,2024-05-26,2024-05-29,East,Bihar,Patna,Distributor,Consumer,Office Supplies,Paper,Printer Paper,2,133.51,92.45,0.15,101.09,6,0,5.0,267.02,-0.864895575393656,-0.8127221124879705,1.1667551529921225,-1.922014729773255
ORD-101347,2024-05-27,2024-05-31,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Storage,Office Cabinet,6,890.81,718.0,0.0,66.73,13,0,3.7,5344.86,0.8585837766209807,1.3756052276330537,0.08276158397334135,-0.7581448437533597
ORD-100042,2024-05-27,2024-05-28,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,1,853.33,535.74,0.1,83.37,25,0,4.7,853.33,0.773286000160518,0.7380150413802237,0.6077223810767325,1.2370606751378894
ORD-102119,2024-05-27,2024-05-31,North,Punjab,Ludhiana,Online,Small Business,Furniture,Tables,Standing Desk,4,606.57,445.05,0.0,102.87,22,0,3.9,2426.28,0.21170437477674434,0.4207591761806782,1.222910815182269,0.7382592954150772
ORD-102140,2024-05-27,2024-05-31,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,5,735.92,572.38,0.05,24.07,19,0,4.4,3679.6,0.5060818396956578,0.8661907487449976,-1.263081421100617,0.23945791569226488
ORD-103104,2024-05-27,2024-05-31,East,West Bengal,Kolkata,Online,Corporate,Technology,Accessories,Wireless Headset,5,345.0,241.42,0.0,49.37,16,0,3.8,1725.0,-0.38358216174308746,-0.29158851188397567,-0.46491386300471593,-0.2593434640305474
ORD-103932,2024-05-28,2024-05-31,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,4,113.74,75.21,0.15,40.13,15,0,3.7,454.96,-0.9098885594017497,-0.8730318612589505,-0.7564185363962623,-0.42561059060481815
ORD-100981,2024-05-28,2024-06-03,South,Karnataka,Bengaluru,Retail Store,Home Office,Technology,Phones,5G Smartphone,3,350.15,190.7,0.0,46.38,9,0,4.8,1050.4499999999998,-0.3718616828537763,-0.4690195129085754,-0.5592427562342314,-1.4232133500504427
ORD-101193,2024-05-28,2024-06-02,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Phones,5G Smartphone,3,663.65,459.51,0.15,93.34,19,0,3.8,1990.9499999999998,0.34160824565089637,0.47134380305007306,0.9222571855912042,0.23945791569226488
ORD-101594,2024-05-28,2024-06-01,North,Punjab,Ludhiana,Distributor,Consumer,Technology,Laptops,Business Laptop,3,752.68,579.75,0.1,21.81,16,0,3.3,2258.04,0.5442246020616491,0.8919728165200627,-1.3343801832072073,-0.2593434640305474
ORD-104532,2024-05-29,2024-06-02,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Accessories,Wireless Headset,6,642.73,295.44,0.1,11.48,20,0,4.8,3856.38,0.2939980673277139,-0.10261330140785425,-1.660272312659012,0.40572504226653566
ORD-104567,2024-05-29,2024-05-31,North,Punjab,Ludhiana,Online,Consumer,Furniture,Chairs,Ergonomic Chair,5,436.68,271.52,0.15,89.3,20,1,4.2,2183.4,-0.17493487930191237,-0.1862913287049447,0.7948027612944673,0.40572504226653566
ORD-100222,2024-05-29,2024-06-02,East,West Bengal,Kolkata,Distributor,Home Office,Technology,Accessories,Wireless Headset,4,127.67,69.62,0.2,67.05,11,0,4.7,510.68,-0.8781863708720206,-0.8925870524207704,0.09285698391763712,-1.0906790969019011
ORD-102154,2024-05-30,2024-06-02,East,West Bengal,Kolkata,Distributor,Consumer,Technology,Phones,5G Smartphone,1,1117.08,851.78,0.1,20.84,11,0,3.3,1117.08,1.3735338267733006,1.8436004823071654,-1.3649818642883544,-1.0906790969019011
ORD-102773,2024-05-30,2024-06-03,West,Rajasthan,Jaipur,Distributor,Corporate,Technology,Phones,5G Smartphone,9,1061.19,509.65,0.1,39.26,25,0,3.7,9550.710000000001,1.2463381830599798,0.6467458218074356,-0.7838654049948172,1.2370606751378894
ORD-100109,2024-05-30,2024-06-01,North,Delhi,New Delhi,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,4,126.52,63.89,0.05,69.74,19,0,4.8,506.08,-0.8808035651871096,-0.9126319979229581,0.17772143969937515,0.23945791569226488
ORD-104566,2024-05-30,2024-06-01,East,Bihar,Patna,Online,Consumer,Office Supplies,Paper,Printer Paper,3,227.96,103.09,0.0,55.96,10,0,5.0,683.88,-0.6499442683848319,-0.775500782620034,-0.2570117204018704,-1.256946223476172
ORD-103067,2024-05-30,2024-06-02,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Phones,5G Smartphone,7,1355.57,647.97,0.15,83.27,27,1,4.3,9488.99,1.9162944112998697,1.1306231100906108,0.6045675685941397,1.569594928286431
ORD-104453,2024-05-30,2024-06-01,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,3,30.72,15.26,0.2,81.95,23,0,4.1,92.16,-1.0988272307397335,-1.0827516662949275,0.562924043823919,0.904526421989348
ORD-103004,2024-05-30,2024-06-01,West,Maharashtra,Mumbai,Distributor,Consumer,Office Supplies,Appliances,Label Printer,5,139.54,73.85,0.15,64.72,12,0,5.0,697.6999999999999,-0.8511723738980159,-0.8777894748510926,0.019349853073232046,-0.9244119703276305
ORD-102841,2024-05-30,2024-06-01,South,Telangana,Hyderabad,Online,Corporate,Furniture,Storage,Office Cabinet,5,804.53,424.03,0.0,27.01,14,0,4.0,4022.6499999999996,0.6622259283550057,0.34722606021977337,-1.1703299341123976,-0.5918777171790889
ORD-101063,2024-05-30,2024-06-05,North,Punjab,Ludhiana,Distributor,Consumer,Office Supplies,Binders,Ring Binder,5,185.4,151.59,0.0,57.12,22,0,4.3,927.0,-0.7468032162545573,-0.6058358861355488,-0.2204158956037976,0.7382592954150772
ORD-103556,2024-05-30,2024-06-02,West,Gujarat,Ahmedabad,Retail Store,Corporate,Furniture,Tables,Standing Desk,4,138.36,85.54,0.05,58.8,15,0,5.0,553.44,-0.8538578428474114,-0.8368949874303991,-0.1674150458962437,-0.42561059060481815
ORD-102706,2024-05-31,2024-06-02,North,Delhi,New Delhi,Online,Corporate,Technology,Phones,5G Smartphone,5,651.93,513.29,0.0,39.35,9,0,4.0,3259.6499999999996,0.314935621848425,0.6594794346569928,-0.7810260737604838,-1.4232133500504427
ORD-103064,2024-05-31,2024-06-03,North,Punjab,Ludhiana,Distributor,Home Office,Technology,Accessories,Wireless Headset,5,416.91,314.54,0.0,27.65,10,0,3.7,2084.55,-0.21992786331000602,-0.035796816400562086,-1.1501391342238059,-1.256946223476172
ORD-101040,2024-05-31,2024-06-04,North,Haryana,Gurugram,Online,Small Business,Furniture,Chairs,Ergonomic Chair,2,634.08,508.69,0.0,23.56,19,0,3.0,1268.16,0.2743122144359582,0.6433875063306294,-1.2791709647618388,0.23945791569226488
