order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore,discount_amount,net_revenue,total_cost,profit,profit_margin_pct,ship_delay_days,is_weekend_order,order_year,order_month,order_month_name,year_month,quarter,average_selling_price,return_flag,high_discount_flag
ORD-101024,2024-08-23,2024-08-26,South,Tamil Nadu,Chennai,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,3,32.57,23.42,0.1,36.51,22,0,4.1,97.71000000000001,-1.0946169616241557,-1.0542059847420737,-0.8706227482661107,0.7382592954150772,9.771,87.93900000000001,70.26,-18.830999999999996,-21.413707228874554,3,False,2024,8,Aug,2024-08,2024Q3,29.313000000000002,Not Returned,Normal
ORD-102371,2024-08-24,2024-08-27,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Accessories,Wireless Headset,2,1171.46,643.57,0.1,51.44,12,0,4.2,2342.92,1.497292980559853,1.1152308308219152,-0.3996092446150513,-0.9244119703276305,234.29200000000003,2108.628,1287.14,770.048,36.518911823232926,3,True,2024,8,Aug,2024-08,2024Q3,1054.314,Not Returned,Normal
ORD-102983,2024-08-24,2024-08-29,North,Punjab,Ludhiana,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,7,323.88,210.42,0.15,88.32,12,0,4.7,2267.16,-0.4316475042949812,-0.4000341158225126,0.7638855989650606,-0.9244119703276305,340.07399999999996,1927.0859999999998,1472.9399999999998,365.82599999999996,18.983376974354023,5,True,2024,8,Aug,2024-08,2024Q3,275.29799999999994,Not Returned,High
ORD-102325,2024-08-24,2024-08-28,West,Maharashtra,Mumbai,Retail Store,Small Business,Technology,Laptops,Business Laptop,7,1045.96,766.85,0.1,58.16,13,0,4.8,7321.72,1.2116774270436284,1.546494509968458,-0.1876058457848357,-0.7581448437533597,732.172,6589.548000000001,5367.95,1163.4380000000008,17.655808865797788,4,True,2024,8,Aug,2024-08,2024Q3,941.3640000000001,Not Returned,Normal
ORD-101263,2024-08-24,2024-08-28,South,Telangana,Hyderabad,Online,Corporate,Furniture,Storage,Office Cabinet,4,450.88,346.83,0.05,20.97,19,0,4.0,1803.52,-0.14261821906342323,0.07716152395993316,-1.3608806080609843,0.23945791569226488,90.176,1713.344,1387.32,305.0540000000001,17.804597325464126,4,True,2024,8,Aug,2024-08,2024Q3,428.336,Not Returned,Normal
ORD-100027,2024-08-24,2024-08-29,West,Maharashtra,Mumbai,Retail Store,Home Office,Technology,Laptops,Business Laptop,3,1426.56,858.2,0.0,90.48,22,0,4.8,4279.68,2.07785495428088,1.866059217058308,0.8320295485890589,0.7382592954150772,0.0,4279.68,2574.6000000000004,1614.6,37.72711978465679,5,True,2024,8,Aug,2024-08,2024Q3,1426.5600000000002,Not Returned,Normal
ORD-101586,2024-08-24,2024-08-28,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Appliances,Label Printer,6,67.86,40.16,0.05,88.76,21,0,4.4,407.15999999999997,-1.0143032334680795,-0.9956453586152639,0.7777667738884679,0.5719921688408064,20.358,386.80199999999996,240.95999999999998,57.08199999999998,14.75742110950822,4,True,2024,8,Aug,2024-08,2024Q3,64.467,Not Returned,Normal
ORD-102333,2024-08-24,2024-08-26,West,Rajasthan,Jaipur,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,834.34,618.16,0.0,53.67,15,0,3.8,2503.02,0.7300681566443976,1.026340418045198,-0.32925692625323855,-0.42561059060481815,0.0,2503.02,1854.48,594.87,23.76609056260038,2,True,2024,8,Aug,2024-08,2024Q3,834.34,Not Returned,Normal
ORD-103168,2024-08-24,2024-08-25,West,Gujarat,Ahmedabad,Distributor,Small Business,Technology,Phones,5G Smartphone,6,389.76,316.97,0.05,40.44,20,1,4.1,2338.56,-0.28171640735753994,-0.027296080349896102,-0.7466386177002258,0.40572504226653566,116.928,2221.632,1901.8200000000002,279.3719999999999,12.575079941232387,1,True,2024,8,Aug,2024-08,2024Q3,370.272,Returned,Normal
ORD-100523,2024-08-25,2024-08-27,West,Maharashtra,Mumbai,Retail Store,Consumer,Furniture,Tables,Standing Desk,6,293.76,151.42,0.1,59.4,16,0,3.9,1762.56,-0.5001952371388751,-0.6064305878345666,-0.14848617100068867,-0.2593434640305474,176.256,1586.3039999999999,908.52,618.3839999999999,38.98269184216897,2,True,2024,8,Aug,2024-08,2024Q3,264.38399999999996,Not Returned,Normal
ORD-103889,2024-08-25,2024-08-28,North,Haryana,Gurugram,Online,Home Office,Office Supplies,Binders,Ring Binder,5,36.63,18.2,0.2,116.86,13,0,4.0,183.15,-1.08537712778132,-1.072466825147208,1.6642690814969587,-0.7581448437533597,36.63,146.52,91.0,-61.33999999999999,-41.86459186459185,3,True,2024,8,Aug,2024-08,2024Q3,29.304000000000002,Not Returned,High
ORD-104242,2024-08-25,2024-08-29,South,Karnataka,Bengaluru,Online,Home Office,Furniture,Tables,Standing Desk,3,342.68,235.7,0.15,83.11,14,0,3.7,1028.04,-0.3888620667961364,-0.3115984749332799,0.5995198686219918,-0.5918777171790889,154.206,873.834,707.0999999999999,83.62400000000004,9.569780988151072,4,True,2024,8,Aug,2024-08,2024Q3,291.27799999999996,Not Returned,High
ORD-104636,2024-08-25,2024-08-30,North,Haryana,Gurugram,Online,Home Office,Technology,Phones,5G Smartphone,7,1184.14,711.94,0.05,29.32,21,0,3.8,8288.980000000001,1.5261503926601379,1.3544058611857142,-1.0974537657645111,0.5719921688408064,414.44900000000007,7874.531000000001,4983.58,2861.6310000000008,36.34033569745297,5,True,2024,8,Aug,2024-08,2024Q3,1124.9330000000002,Not Returned,Normal
ORD-104355,2024-08-25,2024-08-27,West,Gujarat,Ahmedabad,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,3,570.85,346.91,0.1,52.44,13,1,4.0,1712.5500000000002,0.13041204352893915,0.07744138358300048,-0.36806111978912637,-0.7581448437533597,171.25500000000002,1541.295,1040.73,448.12500000000006,29.074576897998117,2,True,2024,8,Aug,2024-08,2024Q3,513.765,Returned,Normal
ORD-100793,2024-08-26,2024-08-28,South,Karnataka,Bengaluru,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,8,117.23,86.64,0.1,39.46,28,0,3.9,937.84,-0.9019459436107408,-0.8330469176132254,-0.7775557800296321,1.7358620548607018,93.784,844.056,693.12,111.47600000000003,13.207180566218357,2,False,2024,8,Aug,2024-08,2024Q3,105.507,Not Returned,Normal
ORD-100604,2024-08-26,2024-09-01,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,2,115.96,93.05,0.0,73.44,13,0,4.0,231.92,-0.9048362364630564,-0.8106231653149665,0.29444950155529753,-0.7581448437533597,0.0,231.92,186.1,-27.620000000000005,-11.909279061745432,6,False,2024,8,Aug,2024-08,2024Q3,115.96,Not Returned,Normal
ORD-101922,2024-08-26,2024-08-30,South,Telangana,Hyderabad,Online,Home Office,Furniture,Chairs,Ergonomic Chair,5,581.47,262.49,0.0,96.54,10,0,3.4,2907.3500000000004,0.15458126407349937,-0.2178804836586539,1.023211185034164,-1.256946223476172,0.0,2907.3500000000004,1312.45,1498.3600000000004,51.5369666534817,4,False,2024,8,Aug,2024-08,2024Q3,581.47,Not Returned,Normal
ORD-104222,2024-08-26,2024-08-27,West,Maharashtra,Mumbai,Online,Consumer,Technology,Laptops,Business Laptop,2,767.15,491.67,0.0,23.67,12,1,3.9,1534.3,0.5771557340088984,0.5838473715230843,-1.275700671030987,-0.9244119703276305,0.0,1534.3,983.34,527.29,34.366812227074234,1,False,2024,8,Aug,2024-08,2024Q3,767.15,Returned,Normal
ORD-100432,2024-08-26,2024-08-28,East,Bihar,Patna,Retail Store,Corporate,Furniture,Tables,Standing Desk,5,788.97,471.1,0.2,65.18,18,0,4.5,3944.8500000000004,0.6268141513612812,0.5118884659419326,0.03386199049315777,0.07319078911799412,788.9700000000001,3155.88,2355.5,735.2,23.29619630657693,2,False,2024,8,Aug,2024-08,2024Q3,631.176,Not Returned,High
ORD-101602,2024-08-26,2024-08-30,West,Gujarat,Ahmedabad,Online,Home Office,Office Supplies,Appliances,Label Printer,5,129.48,64.55,0.05,109.64,25,0,4.2,647.4,-0.8740671346021849,-0.9103231560326537,1.4364916202537807,1.2370606751378894,32.37,615.03,322.75,182.64,29.69611238476172,4,False,2024,8,Aug,2024-08,2024Q3,123.006,Not Returned,Normal
ORD-103520,2024-08-26,2024-08-31,West,Gujarat,Ahmedabad,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,1444.69,876.95,0.2,77.52,27,0,4.2,7223.450000000001,2.119115591613543,1.9316513162146811,0.4231658508450713,1.569594928286431,1444.6900000000003,5778.76,4384.75,1316.4900000000002,22.78153098588625,5,False,2024,8,Aug,2024-08,2024Q3,1155.752,Not Returned,High
ORD-104665,2024-08-27,2024-08-31,North,Punjab,Ludhiana,Online,Corporate,Furniture,Storage,Office Cabinet,7,470.51,292.78,0.15,104.94,7,0,5.0,3293.5699999999997,-0.0979438500154273,-0.11191863387483847,1.2882154335719334,-1.7557476031989843,494.03549999999996,2799.5344999999998,2049.46,645.1344999999997,23.044348980160798,4,False,2024,8,Aug,2024-08,2024Q3,399.9335,Not Returned,High
ORD-102080,2024-08-27,2024-08-30,South,Tamil Nadu,Chennai,Online,Home Office,Technology,Phones,5G Smartphone,5,156.82,72.84,0.05,74.03,21,0,3.3,784.0999999999999,-0.8118461845373756,-0.8813227025923159,0.3130628952025934,0.5719921688408064,39.205,744.8949999999999,364.20000000000005,306.66499999999985,41.168889575040765,3,False,2024,8,Aug,2024-08,2024Q3,148.97899999999998,Not Returned,Normal
ORD-101039,2024-08-27,2024-09-02,South,Karnataka,Bengaluru,Online,Home Office,Technology,Phones,5G Smartphone,3,1510.67,1085.54,0.05,77.83,20,0,4.0,4532.01,2.2692742706653397,2.6613503009095005,0.4329457695411081,0.40572504226653566,226.6005,4305.4095,3256.62,970.9594999999998,22.552082444190265,6,False,2024,8,Aug,2024-08,2024Q3,1435.1364999999998,Not Returned,Normal
ORD-102423,2024-08-27,2024-08-28,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,1537.9,1118.43,0.1,104.03,35,0,3.3,6151.6,2.331244880404358,2.776407588443,1.2595066399803418,2.899731940880597,615.1600000000001,5536.4400000000005,4473.72,958.6900000000003,17.316000895882556,1,False,2024,8,Aug,2024-08,2024Q3,1384.1100000000001,Not Returned,Normal
ORD-104622,2024-08-27,2024-08-31,North,Haryana,Gurugram,Distributor,Small Business,Furniture,Tables,Standing Desk,5,793.57,401.45,0.05,114.82,18,0,5.0,3967.8500000000004,0.6372829286216368,0.2682356816090585,1.5999109068520718,0.07319078911799412,198.39250000000004,3769.4575000000004,2007.25,1647.3875000000005,43.703570076065326,4,False,2024,8,Aug,2024-08,2024Q3,753.8915000000001,Not Returned,Normal
ORD-103539,2024-08-27,2024-08-31,South,Karnataka,Bengaluru,Distributor,Home Office,Office Supplies,Paper,Printer Paper,1,50.96,28.38,0.15,23.57,12,0,3.6,50.96,-1.0527646107941688,-1.0368546881119078,-1.2788554835135795,-0.9244119703276305,7.644,43.316,28.38,-8.633999999999997,-19.932588419983368,4,False,2024,8,Aug,2024-08,2024Q3,43.316,Not Returned,High
ORD-102609,2024-08-27,2024-09-02,South,Tamil Nadu,Chennai,Online,Corporate,Furniture,Chairs,Ergonomic Chair,4,293.61,200.98,0.1,44.98,22,0,3.7,1174.44,-0.5005366103104084,-0.4330575513444412,-0.6034101309905264,0.7382592954150772,117.44400000000002,1056.996,803.92,208.09600000000015,19.68749172182299,6,False,2024,8,Aug,2024-08,2024Q3,264.249,Not Returned,Normal
ORD-104933,2024-08-27,2024-08-30,South,Telangana,Hyderabad,Retail Store,Small Business,Technology,Laptops,Business Laptop,4,1385.21,725.32,0.1,63.53,33,1,3.5,5540.84,1.983749749994857,1.401212383143702,-0.01819241546961857,2.5671976877320555,554.0840000000001,4986.756,2901.28,2021.9460000000001,40.5463190900056,3,False,2024,8,Aug,2024-08,2024Q3,1246.689,Returned,Normal
ORD-100037,2024-08-27,2024-08-28,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Storage,Office Cabinet,4,163.18,107.56,0.0,18.72,12,0,3.9,652.72,-0.7973719620643621,-0.7598636261811546,-1.4318638889193156,-0.9244119703276305,0.0,652.72,430.24,203.76000000000002,31.21706091432774,1,False,2024,8,Aug,2024-08,2024Q3,163.18,Not Returned,Normal
ORD-101986,2024-08-27,2024-09-01,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Paper,Printer Paper,1,136.65,69.35,0.0,62.66,23,0,4.4,136.65,-0.8577494970028916,-0.8935315786486222,-0.04563928406817342,0.904526421989348,0.0,136.65,69.35,4.640000000000015,3.395536040980618,5,False,2024,8,Aug,2024-08,2024Q3,136.65,Not Returned,Normal
ORD-104734,2024-08-27,2024-08-30,North,Delhi,New Delhi,Online,Corporate,Technology,Accessories,Wireless Headset,7,1349.27,685.57,0.05,110.32,18,0,4.1,9444.89,1.9019567380954696,1.262157132932191,1.4579443451354095,0.07319078911799412,472.2445,8972.645499999999,4798.990000000001,4063.335499999998,45.28581342035633,3,False,2024,8,Aug,2024-08,2024Q3,1281.8065,Not Returned,Normal
ORD-100301,2024-08-27,2024-08-30,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,5,589.82,392.88,0.05,68.78,18,0,3.0,2949.1000000000004,0.17358437062218846,0.23825571948798557,0.1474352398664874,0.07319078911799412,147.455,2801.6450000000004,1964.4,768.4650000000004,27.42906399633074,3,False,2024,8,Aug,2024-08,2024Q3,560.3290000000001,Not Returned,Normal
ORD-103522,2024-08-28,2024-08-30,North,Punjab,Ludhiana,Retail Store,Consumer,Furniture,Storage,Office Cabinet,8,574.12,410.87,0.1,105.12,14,0,3.2,4592.96,0.13785397866836585,0.3011891522252204,1.2938940960406,-0.5918777171790889,459.29600000000005,4133.664,3286.96,741.5839999999997,17.940113178042523,2,False,2024,8,Aug,2024-08,2024Q3,516.708,Not Returned,Normal
ORD-100552,2024-08-28,2024-09-02,East,Bihar,Patna,Retail Store,Corporate,Technology,Phones,5G Smartphone,4,745.79,516.34,0.0,116.6,18,0,4.3,2983.16,0.5285441943825513,0.6701490827864297,1.6560665690422183,0.07319078911799412,0.0,2983.16,2065.36,801.1999999999997,26.857426353262976,5,False,2024,8,Aug,2024-08,2024Q3,745.79,Not Returned,Normal
ORD-104861,2024-08-28,2024-09-01,East,West Bengal,Kolkata,Distributor,Home Office,Technology,Phones,5G Smartphone,5,324.05,229.7,0.05,118.27,24,0,3.8,1620.25,-0.43126061470057675,-0.3325879466633193,1.708751937501513,1.0707935485636186,81.0125,1539.2375,1148.5,272.4675,17.70145932645222,4,False,2024,8,Aug,2024-08,2024Q3,307.84749999999997,Not Returned,Normal
ORD-102405,2024-08-28,2024-09-04,South,Telangana,Hyderabad,Distributor,Consumer,Office Supplies,Binders,Ring Binder,6,116.7,76.07,0.0,64.79,26,0,4.1,700.2,-0.9031521288168253,-0.8700233703109781,0.021558221811047024,1.4033278017121602,0.0,700.2,456.41999999999996,178.99000000000007,25.562696372465016,7,False,2024,8,Aug,2024-08,2024Q3,116.7,Not Returned,Normal
ORD-101970,2024-08-28,2024-09-01,East,Odisha,Bhubaneswar,Online,Corporate,Furniture,Chairs,Ergonomic Chair,1,740.63,433.25,0.15,50.6,4,0,4.0,740.63,0.5168009572818045,0.37947988177826736,-0.4261096694688281,-2.2545489829217966,111.0945,629.5355,433.25,145.68549999999996,23.141744984992897,4,False,2024,8,Aug,2024-08,2024Q3,629.5355,Not Returned,High
ORD-103629,2024-08-29,2024-09-02,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Storage,Office Cabinet,3,637.8,517.7,0.15,117.5,22,0,5.0,1913.3999999999999,0.2827782690899847,0.674906696378572,1.684459881385551,0.7382592954150772,287.01,1626.3899999999999,1553.1000000000001,-44.210000000000264,-2.7182902009973176,4,False,2024,8,Aug,2024-08,2024Q3,542.13,Not Returned,High
ORD-102454,2024-08-29,2024-08-31,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,7,16.11,10.88,0.05,99.33,15,0,3.8,112.77,-1.1320769776470805,-1.098073980657856,1.1112304532984945,-0.42561059060481815,5.6385000000000005,107.13149999999999,76.16000000000001,-68.35850000000002,-63.808030317880394,2,False,2024,8,Aug,2024-08,2024Q3,15.304499999999999,Not Returned,Normal
ORD-102821,2024-08-29,2024-08-30,West,Gujarat,Ahmedabad,Distributor,Consumer,Technology,Laptops,Business Laptop,3,1219.97,932.9,0.15,118.83,6,0,3.2,3659.91,1.607693064233734,2.127378140097298,1.726418887404031,-1.922014729773255,548.9865,3110.9235,2798.7,193.39350000000007,6.216594525709169,1,False,2024,8,Aug,2024-08,2024Q3,1036.9745,Not Returned,High
ORD-100481,2024-08-29,2024-09-03,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Accessories,Wireless Headset,2,1262.98,585.44,0.15,100.2,15,0,5.0,2525.96,1.705576131618059,0.9118778322107168,1.1386773218970494,-0.42561059060481815,378.894,2147.066,1170.88,875.9859999999996,40.79921157523801,5,False,2024,8,Aug,2024-08,2024Q3,1073.533,Not Returned,High
ORD-103439,2024-08-29,2024-09-01,North,Haryana,Gurugram,Distributor,Home Office,Office Supplies,Appliances,Label Printer,5,133.89,98.37,0.05,59.19,18,0,4.6,669.4499999999999,-0.8640307633591049,-0.7920125003809982,-0.15511127721413295,0.07319078911799412,33.4725,635.9775,491.85,84.93749999999994,13.355425309857653,3,False,2024,8,Aug,2024-08,2024Q3,127.1955,Not Returned,Normal
ORD-103066,2024-08-29,2024-09-02,West,Maharashtra,Mumbai,Online,Small Business,Office Supplies,Paper,Printer Paper,8,55.17,32.12,0.0,108.06,18,0,4.8,441.36,-1.0431834037797998,-1.0237712507335166,1.3866455830288194,0.07319078911799412,0.0,441.36,256.96,76.34000000000003,17.29653797353635,4,False,2024,8,Aug,2024-08,2024Q3,55.17,Not Returned,Normal
ORD-100333,2024-08-29,2024-09-01,South,Telangana,Hyderabad,Distributor,Small Business,Technology,Laptops,Business Laptop,1,1221.05,903.76,0.0,117.55,7,0,3.5,1221.05,1.6101509510687737,2.0254392723950736,1.686037287626847,-1.7557476031989843,0.0,1221.05,903.76,199.73999999999995,16.358052495802788,3,False,2024,8,Aug,2024-08,2024Q3,1221.05,Not Returned,Normal
ORD-104721,2024-08-30,2024-09-02,North,Delhi,New Delhi,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,3,226.53,117.01,0.1,66.09,20,0,3.5,679.59,-0.6531986926201165,-0.7268052082063425,0.06257078408474936,0.40572504226653566,67.959,611.6310000000001,351.03000000000003,194.51100000000005,31.80201788333162,3,False,2024,8,Aug,2024-08,2024Q3,203.87700000000004,Not Returned,Normal
ORD-100544,2024-08-30,2024-09-02,South,Karnataka,Bengaluru,Distributor,Consumer,Office Supplies,Paper,Printer Paper,6,37.15,27.42,0.0,53.81,18,0,3.5,222.89999999999998,-1.0841937007866713,-1.040213003588714,-0.324840188777609,0.07319078911799412,0.0,222.89999999999998,164.52,4.569999999999965,2.0502467474203523,3,False,2024,8,Aug,2024-08,2024Q3,37.15,Not Returned,Normal
ORD-100387,2024-08-30,2024-09-05,East,West Bengal,Kolkata,Online,Small Business,Technology,Laptops,Business Laptop,3,1289.87,986.95,0.1,48.96,12,0,4.8,3869.6099999999997,1.7667729621682682,2.31645829793207,-0.4778485941833451,-0.9244119703276305,386.961,3482.6489999999994,2960.8500000000004,472.8389999999991,13.576992685740056,6,False,2024,8,Aug,2024-08,2024Q3,1160.8829999999998,Not Returned,Normal
ORD-100083,2024-08-31,2024-09-04,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Phones,5G Smartphone,2,423.47,286.83,0.15,92.62,21,0,3.7,846.94,-0.20499847660828147,-0.13273319334046083,0.8995425357165383,0.5719921688408064,127.041,719.8990000000001,573.66,53.61900000000014,7.448128140197463,4,True,2024,8,Aug,2024-08,2024Q3,359.94950000000006,Not Returned,High
ORD-103126,2024-08-31,2024-09-06,West,Maharashtra,Mumbai,Retail Store,Corporate,Furniture,Tables,Standing Desk,5,873.9,452.17,0.1,50.59,18,0,4.5,4369.5,0.820099641083456,0.44566668263365833,-0.4264251507170873,0.07319078911799412,436.95000000000005,3932.55,2260.85,1621.1100000000004,41.2228706564443,6,True,2024,8,Aug,2024-08,2024Q3,786.51,Not Returned,Normal
ORD-100089,2024-08-31,2024-09-02,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,6,1037.12,794.27,0.05,100.67,21,0,3.4,6222.719999999999,1.1915591681345967,1.642416395774738,1.153504940565234,0.5719921688408064,311.13599999999997,5911.583999999999,4765.62,1045.293999999999,17.68213054233855,2,True,2024,8,Aug,2024-08,2024Q3,985.2639999999998,Not Returned,Normal
ORD-104674,2024-08-31,2024-09-01,West,Maharashtra,Mumbai,Online,Small Business,Technology,Laptops,Business Laptop,7,446.27,222.96,0.15,42.84,17,1,3.8,3123.89,-0.15310975453521444,-0.35616611990673014,-0.6709231181180056,-0.09307633745627664,468.58349999999996,2655.3064999999997,1560.72,1051.7464999999997,39.60923155198844,1,True,2024,8,Aug,2024-08,2024Q3,379.32949999999994,Returned,High
ORD-103380,2024-08-31,2024-09-02,North,Haryana,Gurugram,Online,Consumer,Furniture,Chairs,Ergonomic Chair,4,661.88,360.87,0.05,51.71,18,0,3.7,2647.52,0.33758004222680305,0.1262768878082254,-0.39109125091205144,0.07319078911799412,132.376,2515.144,1443.48,1019.9539999999997,40.55250912075014,2,True,2024,8,Aug,2024-08,2024Q3,628.786,Not Returned,Normal
ORD-102285,2024-08-31,2024-09-05,South,Tamil Nadu,Chennai,Online,Consumer,Furniture,Chairs,Ergonomic Chair,3,483.96,224.58,0.05,41.15,13,1,4.1,1451.8799999999999,-0.06733405563460484,-0.3504989625396195,-0.724239449073819,-0.7581448437533597,72.594,1379.2859999999998,673.74,664.3959999999998,48.1695601927374,5,True,2024,8,Aug,2024-08,2024Q3,459.76199999999994,Returned,Normal
ORD-100100,2024-08-31,2024-09-06,North,Haryana,Gurugram,Online,Consumer,Technology,Laptops,Business Laptop,7,1260.5,791.78,0.1,19.91,21,0,4.2,8823.5,1.6999320951820414,1.6337057650067714,-1.394321620376465,0.5719921688408064,882.35,7941.15,5542.46,2378.7799999999997,29.95510725776493,6,True,2024,8,Aug,2024-08,2024Q3,1134.45,Not Returned,Normal
ORD-104660,2024-08-31,2024-09-02,West,Maharashtra,Mumbai,Retail Store,Small Business,Technology,Phones,5G Smartphone,5,585.89,452.97,0.1,11.8,8,1,3.5,2929.45,0.1646403935280149,0.44846527886433024,-1.6501769127147163,-1.5894804766247135,292.945,2636.5049999999997,2264.8500000000004,359.8549999999993,13.648940548187822,2,True,2024,8,Aug,2024-08,2024Q3,527.3009999999999,Returned,Normal
ORD-102245,2024-08-31,2024-09-02,East,Odisha,Bhubaneswar,Retail Store,Consumer,Furniture,Tables,Standing Desk,2,884.88,662.75,0.2,116.48,29,0,5.0,1769.76,0.8450881572396962,1.1823271754522744,1.6522807940631075,1.9021291814349726,353.952,1415.808,1325.5,-26.17200000000001,-1.8485557363710343,2,True,2024,8,Aug,2024-08,2024Q3,707.904,Not Returned,High
ORD-103624,2024-08-31,2024-09-02,North,Punjab,Ludhiana,Retail Store,Home Office,Furniture,Chairs,Ergonomic Chair,4,314.79,209.82,0.1,72.25,21,0,3.9,1259.16,-0.45233471848990137,-0.4021330629955165,0.25690723301244694,0.5719921688408064,125.91600000000001,1133.2440000000001,839.28,221.71400000000017,19.564542146263307,2,True,2024,8,Aug,2024-08,2024Q3,283.31100000000004,Not Returned,Normal
ORD-103739,2024-08-31,2024-09-01,South,Tamil Nadu,Chennai,Distributor,Small Business,Technology,Accessories,Wireless Headset,2,973.93,771.88,0.05,68.54,25,0,3.9,1947.86,1.04775003007332,1.5640906837688076,0.1398636899082656,1.2370606751378894,97.393,1850.4669999999999,1543.76,238.16699999999986,12.87064292419156,1,True,2024,8,Aug,2024-08,2024Q3,925.2334999999999,Not Returned,Normal
ORD-101932,2024-09-01,2024-09-06,West,Gujarat,Ahmedabad,Distributor,Small Business,Furniture,Storage,Office Cabinet,4,323.99,211.81,0.2,44.38,23,1,3.6,1295.96,-0.4313971639691901,-0.39517155487172007,-0.6223390058860813,0.904526421989348,259.192,1036.768,847.24,145.14800000000002,14.000046297725241,5,True,2024,9,Sep,2024-09,2024Q3,259.192,Returned,High
ORD-100581,2024-09-01,2024-09-07,East,West Bengal,Kolkata,Online,Consumer,Furniture,Tables,Standing Desk,7,731.05,352.4,0.05,45.65,21,0,3.8,5117.349999999999,0.49499859072654206,0.09664675021598637,-0.5822728873571568,0.5719921688408064,255.86749999999998,4861.482499999999,2466.7999999999997,2349.0324999999993,48.319262694044454,6,True,2024,9,Sep,2024-09,2024Q3,694.4974999999998,Not Returned,Normal
ORD-104538,2024-09-01,2024-09-04,South,Telangana,Hyderabad,Online,Small Business,Office Supplies,Appliances,Label Printer,1,224.02,166.39,0.1,18.01,17,0,4.8,224.02,-0.658911003690441,-0.5540618558681184,-1.454263057545722,-0.09307633745627664,22.402,201.618,166.39,17.218000000000007,8.539912111021836,3,True,2024,9,Sep,2024-09,2024Q3,201.618,Not Returned,Normal
ORD-100610,2024-09-01,2024-09-05,East,West Bengal,Kolkata,Retail Store,Consumer,Furniture,Storage,Office Cabinet,8,573.45,401.67,0.05,17.62,29,0,4.0,4587.6,0.1363291785021837,0.26900529557249336,-1.4665668262278329,1.9021291814349726,229.38000000000002,4358.22,3213.36,1127.2400000000002,25.864687877160865,4,True,2024,9,Sep,2024-09,2024Q3,544.7775,Not Returned,Normal
ORD-103189,2024-09-01,2024-09-07,East,West Bengal,Kolkata,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,84.38,58.1,0.1,10.57,17,0,4.3,337.52,-0.9767066681765414,-0.932886838142446,-1.6889811062506037,-0.09307633745627664,33.752,303.768,232.4,60.797999999999966,20.014616417792517,6,True,2024,9,Sep,2024-09,2024Q3,75.942,Not Returned,Normal
ORD-104072,2024-09-01,2024-09-06,West,Maharashtra,Mumbai,Retail Store,Consumer,Technology,Phones,5G Smartphone,1,1250.86,976.54,0.15,80.12,15,0,4.6,1250.86,1.6779931793581653,2.2800415644804515,0.5051909753924764,-0.42561059060481815,187.629,1063.231,976.54,6.571000000000026,0.6180218597840005,5,True,2024,9,Sep,2024-09,2024Q3,1063.231,Not Returned,High
ORD-104695,2024-09-02,2024-09-05,East,Bihar,Patna,Distributor,Consumer,Office Supplies,Paper,Printer Paper,4,201.37,96.62,0.15,92.26,21,0,3.9,805.48,-0.7104583525919747,-0.7981344296355931,0.8881852107792053,0.5719921688408064,120.822,684.658,386.48,205.918,30.07603796347958,3,False,2024,9,Sep,2024-09,2024Q3,171.1645,Not Returned,High
ORD-101096,2024-09-02,2024-09-06,South,Karnataka,Bengaluru,Online,Small Business,Technology,Accessories,Wireless Headset,5,546.72,255.06,0.0,112.72,20,1,3.0,2733.6000000000004,0.07549647933494313,-0.24387244615101938,1.5336598447176295,0.40572504226653566,0.0,2733.6000000000004,1275.3,1345.5800000000004,49.22373426982734,4,False,2024,9,Sep,2024-09,2024Q3,546.72,Returned,Normal
